request_id,user_id,timestamp,priority
REQ001894,USER005246,67783,8
REQ001895,USER005789,83885,2
REQ001896,USER004631,42906,4
REQ001897,USER001289,19180,10
REQ001898,USER006636,19766,2
REQ001899,USER005408,27825,10
REQ001900,USER002268,4496,7
REQ001901,USER007823,74557,10
REQ001902,USER001315,72975,4
REQ001903,USER006739,83569,5
REQ001904,USER007751,53459,7
REQ001905,USER007654,67303,6
REQ001906,USER007740,822,5
REQ001907,USER008514,29046,10
REQ001908,USER008292,62438,4
REQ001909,USER006157,54891,2
REQ001910,USER004683,18160,6
REQ001911,USER009075,21753,10
REQ001912,USER001861,63911,9
REQ001913,USER007795,29050,6
REQ001914,USER004375,43635,10
REQ001915,USER007320,70387,6
REQ001916,USER009177,62551,9
REQ001917,USER005619,48737,1
REQ001918,USER000355,31127,6
REQ001919,USER007796,33158,2
REQ001920,USER005847,54569,9
REQ001921,USER003137,14067,9
REQ001922,USER002597,86303,10
REQ001923,USER000583,11442,10
REQ001924,USER000221,70027,9
REQ001925,USER003003,53618,6
REQ001926,USER006094,67382,7
REQ001927,USER002667,52044,10
REQ001928,USER007170,66441,8
REQ001929,USER009327,72420,2
REQ001930,USER004334,41140,8
REQ001931,USER000429,11842,2
REQ001932,USER009916,11456,8
REQ001933,USER009185,17477,4
REQ001934,USER001358,11530,1
REQ001935,USER005207,28649,3
REQ001936,USER000888,34791,8
REQ001937,USER006611,24273,3
REQ001938,USER001014,9758,1
REQ001939,USER006478,24517,2
REQ001940,USER009645,55458,7
REQ001941,USER008682,72003,7
REQ001942,USER002689,25532,3
REQ001943,USER008545,71456,9
REQ001944,USER007868,17876,9
REQ001945,USER006262,80866,8
REQ001946,USER007267,25365,9
REQ001947,USER002018,46149,9
REQ001948,USER007391,31676,9
REQ001949,USER001136,3706,10
REQ001950,USER008679,41604,4
REQ001951,USER002940,77876,4
REQ001952,USER000529,18585,1
REQ001953,USER001883,42103,10
REQ001954,USER003116,61240,2
REQ001955,USER002137,71063,4
REQ001956,USER001694,51768,10
REQ001957,USER002529,83840,7
REQ001958,USER004694,57872,5
REQ001959,USER008212,23519,9
REQ001960,USER005328,77668,3
REQ001961,USER005836,58948,9
REQ001962,USER005150,46701,6
REQ001963,USER008558,17389,5
REQ001964,USER008404,53329,3
REQ001965,USER000688,32561,2
REQ001966,USER007955,6354,2
REQ001967,USER002864,81120,1
REQ001968,USER008201,7082,2
REQ001969,USER000173,18690,3
REQ001970,USER000895,57001,4
REQ001971,USER001332,19741,5
REQ001972,USER005046,45604,7
REQ001973,USER006848,20218,8
REQ001974,USER003458,79631,5
REQ001975,USER009538,12700,2
REQ001976,USER007877,76287,5
REQ001977,USER008895,48944,3
REQ001978,USER005191,55074,5
REQ001979,USER006637,29589,7
REQ001980,USER008480,46606,4
REQ001981,USER001084,16158,3
REQ001982,USER008520,33060,10
REQ001983,USER009494,19599,7
REQ001984,USER007965,3441,9
REQ001985,USER002489,34105,3
REQ001986,USER001083,43957,9
REQ001987,USER006559,32211,3
REQ001988,USER005772,15544,8
REQ001989,USER001478,65468,6
REQ001990,USER009121,25340,3
REQ001991,USER009921,65495,9
REQ001992,USER008407,33967,4
REQ001993,USER009840,18376,7
REQ001994,USER009155,46769,3
REQ001995,USER002110,57724,10
REQ001996,USER002268,39061,8
REQ001997,USER008646,7088,10
REQ001998,USER003477,41622,7
REQ001999,USER008230,18901,6
REQ002000,USER004679,18122,5
REQ002001,USER008544,42589,5
REQ002002,USER004482,41182,10
REQ002003,USER007410,22447,3
REQ002004,USER001544,70003,3
REQ002005,USER007069,38141,9
REQ002006,USER008200,54948,8
REQ002007,USER004794,20256,3
REQ002008,USER000491,51757,5
REQ002009,USER002693,35344,4
REQ002010,USER007991,24421,10
REQ002011,USER000348,35782,8
REQ002012,USER009762,44989,3
REQ002013,USER006424,67282,9
REQ002014,USER001174,72680,10
REQ002015,USER005974,50123,5
REQ002016,USER001549,85813,2
REQ002017,USER001625,22947,8
REQ002018,USER009341,35052,2
REQ002019,USER000462,47484,10
REQ002020,USER008105,66862,4
REQ002021,USER004814,46992,4
REQ002022,USER007723,3108,9
REQ002023,USER001766,56478,6
REQ002024,USER009097,23993,1
REQ002025,USER000042,68150,9
REQ002026,USER002387,32236,8
REQ002027,USER004261,10448,3
REQ002028,USER004649,43319,10
REQ002029,USER009891,7743,6
REQ002030,USER009050,13593,4
REQ002031,USER000187,83116,10
REQ002032,USER001599,15300,10
REQ002033,USER000899,18116,3
REQ002034,USER009030,22773,6
REQ002035,USER002525,85041,1
REQ002036,USER008881,80047,8
REQ002037,USER003596,37953,8
REQ002038,USER006424,28359,6
REQ002039,USER008746,82886,8
REQ002040,USER003933,2646,3
REQ002041,USER004970,6967,4
REQ002042,USER000984,75794,5
REQ002043,USER001799,72766,5
REQ002044,USER000070,55808,7
REQ002045,USER006404,44611,9
REQ002046,USER005331,78875,10
REQ002047,USER001291,30040,9
REQ002048,USER002721,37679,4
REQ002049,USER002258,15193,8
REQ002050,USER007932,12353,5
REQ002051,USER007500,1778,10
REQ002052,USER004758,21101,5
REQ002053,USER005581,15675,1
REQ002054,USER008556,3694,8
REQ002055,USER003708,75332,9
REQ002056,USER000366,69215,10
REQ002057,USER009998,72657,8
REQ002058,USER003164,76756,7
REQ002059,USER002488,2306,10
REQ002060,USER001940,70196,9
REQ002061,USER009610,45189,9
REQ002062,USER006449,85643,5
REQ002063,USER007108,20638,4
REQ002064,USER009327,8974,7
REQ002065,USER000447,19991,9
REQ002066,USER006730,13443,4
REQ002067,USER007872,73985,2
REQ002068,USER006164,28380,1
REQ002069,USER009426,56400,3
REQ002070,USER007712,62783,1
REQ002071,USER000547,77704,10
REQ002072,USER002164,17609,1
REQ002073,USER008421,52998,6
REQ002074,USER004102,25159,10
REQ002075,USER008298,60675,7
REQ002076,USER004927,71778,3
REQ002077,USER006769,81443,5
REQ002078,USER001924,32784,7
REQ002079,USER004371,44226,7
REQ002080,USER000281,50420,7
REQ002081,USER003432,1953,9
REQ002082,USER007076,23824,4
REQ002083,USER001768,72668,6
REQ002084,USER008035,13373,8
REQ002085,USER005037,14289,10
REQ002086,USER008300,49447,4
REQ002087,USER000773,16934,2
REQ002088,USER006635,49945,1
REQ002089,USER009310,20594,2
REQ002090,USER002516,70884,7
REQ002091,USER007765,66405,8
REQ002092,USER008786,26204,8
REQ002093,USER003382,17524,4
REQ002094,USER009172,26593,5
REQ002095,USER004032,36002,7
REQ002096,USER008433,64115,5
REQ002097,USER006119,30999,8
REQ002098,USER006357,72649,7
REQ002099,USER004886,1354,9
REQ002100,USER002736,12513,7
REQ002101,USER006435,74548,3
REQ002102,USER000658,86146,5
REQ002103,USER008514,15214,6
REQ002104,USER003922,32357,1
REQ002105,USER005266,75033,4
REQ002106,USER000699,86080,3
REQ002107,USER008607,66423,4
REQ002108,USER000443,55928,6
REQ002109,USER000336,63085,1
REQ002110,USER004873,8058,10
REQ002111,USER007304,72202,9
REQ002112,USER005003,76988,3
REQ002113,USER005700,74094,2
REQ002114,USER009470,77261,4
REQ002115,USER006718,30436,5
REQ002116,USER007022,10622,1
REQ002117,USER005510,59889,8
REQ002118,USER006068,39975,2
REQ002119,USER001555,80103,2
REQ002120,USER006150,38742,2
REQ002121,USER008701,74379,10
REQ002122,USER007123,72109,2
REQ002123,USER008068,3775,3
REQ002124,USER006587,32691,6
REQ002125,USER003329,64525,5
REQ002126,USER005108,17089,7
REQ002127,USER007897,51279,6
REQ002128,USER009233,23934,1
REQ002129,USER009975,44312,8
REQ002130,USER008771,63075,9
REQ002131,USER009361,12588,6
REQ002132,USER007278,39719,9
REQ002133,USER007383,56735,3
REQ002134,USER006818,59511,5
REQ002135,USER003301,43002,7
REQ002136,USER002086,5185,7
REQ002137,USER005111,39012,10
REQ002138,USER009310,56733,6
REQ002139,USER006175,11157,9
REQ002140,USER009090,78320,4
REQ002141,USER005779,41342,4
REQ002142,USER009494,11180,8
REQ002143,USER007353,4759,5
REQ002144,USER003863,53517,2
REQ002145,USER008905,46001,7
REQ002146,USER002307,41897,3
REQ002147,USER005649,62720,5
REQ002148,USER002392,63483,2
REQ002149,USER007207,29549,2
REQ002150,USER007204,74687,2
REQ002151,USER001438,21681,5
REQ002152,USER008937,78650,7
REQ002153,USER005115,4835,7
REQ002154,USER007195,49647,9
REQ002155,USER005727,16556,7
REQ002156,USER003498,43499,2
REQ002157,USER006740,36714,10
REQ002158,USER003633,71612,4
REQ002159,USER000062,6961,1
REQ002160,USER003060,68587,1
REQ002161,USER006035,33478,8
REQ002162,USER002800,57830,5
REQ002163,USER000387,24550,5
REQ002164,USER000363,50923,10
REQ002165,USER007310,7651,8
REQ002166,USER000756,53271,6
REQ002167,USER001305,50245,2
REQ002168,USER008815,60234,8
REQ002169,USER003731,26635,10
REQ002170,USER005297,75333,5
REQ002171,USER004222,62421,1
REQ002172,USER006902,106,9
REQ002173,USER005284,25146,10
REQ002174,USER007419,64035,1
REQ002175,USER003306,53401,4
REQ002176,USER006819,77186,2
REQ002177,USER003083,23083,2
REQ002178,USER003280,77614,9
REQ002179,USER000824,2778,10
REQ002180,USER008907,60058,3
REQ002181,USER002553,51792,4
REQ002182,USER009537,43551,10
REQ002183,USER006328,17587,10
REQ002184,USER005730,37391,10
REQ002185,USER008193,38308,5
REQ002186,USER004126,66836,10
REQ002187,USER004469,45209,7
REQ002188,USER009471,51292,7
REQ002189,USER009710,7966,9
REQ002190,USER003874,86054,10
REQ002191,USER007523,18808,1
REQ002192,USER000686,75636,5
REQ002193,USER000803,35720,2
REQ002194,USER004632,86343,8
REQ002195,USER004911,1166,2
REQ002196,USER009424,78969,2
REQ002197,USER007496,74745,9
REQ002198,USER003867,242,2
REQ002199,USER007595,5275,8
REQ002200,USER000856,212,4
REQ002201,USER001891,13409,1
REQ002202,USER006740,70405,4
REQ002203,USER000943,28345,10
REQ002204,USER000978,25166,1
REQ002205,USER003141,23120,5
REQ002206,USER003047,15348,10
REQ002207,USER000470,68883,9
REQ002208,USER006125,65698,8
REQ002209,USER007543,65387,5
REQ002210,USER004299,77555,5
REQ002211,USER006188,36204,4
REQ002212,USER003516,75189,8
REQ002213,USER007254,25234,1
REQ002214,USER002245,148,8
REQ002215,USER008606,12154,10
REQ002216,USER009915,23190,7
REQ002217,USER001010,44659,6
REQ002218,USER005255,68123,7
REQ002219,USER001007,44140,9
REQ002220,USER004694,2266,3
REQ002221,USER000248,75930,3
REQ002222,USER009867,44353,3
REQ002223,USER008212,44272,9
REQ002224,USER005747,31866,2
REQ002225,USER008076,80138,7
REQ002226,USER000272,43852,9
REQ002227,USER003187,78065,6
REQ002228,USER007723,25628,7
REQ002229,USER006648,69893,2
REQ002230,USER000534,86391,3
REQ002231,USER000394,20038,3
REQ002232,USER006693,17937,1
REQ002233,USER007611,34443,6
REQ002234,USER007532,41360,3
REQ002235,USER004843,53008,3
REQ002236,USER003941,31946,7
REQ002237,USER008297,23303,5
REQ002238,USER004985,32817,4
REQ002239,USER006264,49696,5
REQ002240,USER006617,21608,10
REQ002241,USER006096,38047,3
REQ002242,USER002211,17727,5
REQ002243,USER007472,12996,9
REQ002244,USER008708,5963,2
REQ002245,USER008233,24237,8
REQ002246,USER000633,62288,7
REQ002247,USER008129,29358,9
REQ002248,USER006668,9742,8
REQ002249,USER000921,19492,7
REQ002250,USER000163,4442,3
REQ002251,USER008173,79622,9
REQ002252,USER009507,52892,6
REQ002253,USER000943,773,8
REQ002254,USER008070,22393,5
REQ002255,USER002683,35459,10
REQ002256,USER001253,75003,8
REQ002257,USER007007,58941,9
REQ002258,USER001537,40693,10
REQ002259,USER007782,7430,9
REQ002260,USER006545,8220,8
REQ002261,USER006799,54820,6
REQ002262,USER000254,51145,2
REQ002263,USER000606,15449,8
REQ002264,USER000777,67276,8
REQ002265,USER006382,56060,7
REQ002266,USER000809,2606,3
REQ002267,USER006060,23449,8
REQ002268,USER007064,34439,7
REQ002269,USER006905,15569,8
REQ002270,USER000682,30955,8
REQ002271,USER004621,48772,10
REQ002272,USER000498,75101,9
REQ002273,USER005435,71300,4
REQ002274,USER001343,38683,5
REQ002275,USER009963,1224,5
REQ002276,USER006671,5895,5
REQ002277,USER007243,18445,7
REQ002278,USER003925,48432,1
REQ002279,USER000792,30474,8
REQ002280,USER000263,70598,9
REQ002281,USER003392,22075,9
REQ002282,USER002956,36686,5
REQ002283,USER001000,33594,8
REQ002284,USER003807,32723,6
REQ002285,USER009886,46657,8
REQ002286,USER002499,14197,1
REQ002287,USER004568,81557,5
REQ002288,USER000027,44636,9
REQ002289,USER002782,47450,6
REQ002290,USER003984,36257,1
REQ002291,USER003154,22025,3
REQ002292,USER008003,79157,5
REQ002293,USER000160,60506,6
REQ002294,USER000233,35723,1
REQ002295,USER008210,80923,7
REQ002296,USER000377,35044,3
REQ002297,USER009955,15207,7
REQ002298,USER001353,7206,8
REQ002299,USER000854,64029,6
REQ002300,USER005637,17401,10
REQ002301,USER005297,66432,5
REQ002302,USER008147,26548,8
REQ002303,USER002096,10562,6
REQ002304,USER006300,40279,8
REQ002305,USER002625,33771,2
REQ002306,USER004313,52720,9
REQ002307,USER001686,19657,8
REQ002308,USER008351,3292,7
REQ002309,USER000116,41573,2
REQ002310,USER005293,9150,2
REQ002311,USER002865,81047,5
REQ002312,USER002744,28333,3
REQ002313,USER007150,34350,1
REQ002314,USER003487,24695,9
REQ002315,USER005498,12747,1
REQ002316,USER006785,55236,2
REQ002317,USER004704,12800,9
REQ002318,USER004481,51790,6
REQ002319,USER001440,959,3
REQ002320,USER003207,30509,3
REQ002321,USER003942,35644,9
REQ002322,USER004488,17628,1
REQ002323,USER008112,11788,3
REQ002324,USER008564,11334,3
REQ002325,USER008204,35666,2
REQ002326,USER000348,63510,4
REQ002327,USER008655,52100,10
REQ002328,USER003676,10808,10
REQ002329,USER008807,13020,10
REQ002330,USER002523,37126,6
REQ002331,USER005615,26749,2
REQ002332,USER006791,67294,6
REQ002333,USER005160,13136,4
REQ002334,USER007856,69320,5
REQ002335,USER004875,30018,3
REQ002336,USER005928,10503,10
REQ002337,USER005229,83658,2
REQ002338,USER007658,5600,7
REQ002339,USER005446,6539,5
REQ002340,USER000317,71895,7
REQ002341,USER002592,29354,1
REQ002342,USER002991,56523,2
REQ002343,USER004206,63243,9
REQ002344,USER001674,78925,6
REQ002345,USER004047,41068,10
REQ002346,USER003080,71637,6
REQ002347,USER005074,14107,7
REQ002348,USER000336,43842,7
REQ002349,USER001734,48837,3
REQ002350,USER001482,62508,4
REQ002351,USER001732,69555,8
REQ002352,USER004726,23363,4
REQ002353,USER008354,17275,5
REQ002354,USER004833,62715,8
REQ002355,USER001208,14619,4
REQ002356,USER009503,21617,5
REQ002357,USER004730,1111,3
REQ002358,USER001919,29269,1
REQ002359,USER007000,23385,9
REQ002360,USER005041,10675,1
REQ002361,USER006775,26899,9
REQ002362,USER005221,70051,7
REQ002363,USER007855,55697,1
REQ002364,USER001875,54295,3
REQ002365,USER008919,45225,5
REQ002366,USER006952,81956,3
REQ002367,USER001505,5161,1
REQ002368,USER005021,85869,4
REQ002369,USER002338,14468,4
REQ002370,USER009759,35336,5
REQ002371,USER005491,57837,4
REQ002372,USER000938,31059,7
REQ002373,USER009385,82836,3
REQ002374,USER006712,61094,6
REQ002375,USER006618,63829,4
REQ002376,USER006799,11731,5
REQ002377,USER007629,12210,4
REQ002378,USER001033,59972,4
REQ002379,USER008084,55178,5
REQ002380,USER002737,55679,9
REQ002381,USER007581,38251,1
REQ002382,USER007330,41842,3
REQ002383,USER004003,26504,1
REQ002384,USER008991,61962,4
REQ002385,USER008029,45845,7
REQ002386,USER003432,11165,2
REQ002387,USER008316,48403,9
REQ002388,USER006071,24484,5
REQ002389,USER007477,63295,8
REQ002390,USER008685,79135,4
REQ002391,USER005786,76442,2
REQ002392,USER008990,44225,7
REQ002393,USER009760,55815,10
REQ002394,USER004435,34163,2
REQ002395,USER003953,30656,1
REQ002396,USER007667,48945,1
REQ002397,USER005526,75359,6
REQ002398,USER002050,67581,7
REQ002399,USER000006,12733,1
REQ002400,USER006393,14276,4
REQ002401,USER008840,12189,6
REQ002402,USER003135,39119,7
REQ002403,USER002277,40091,1
REQ002404,USER009879,84040,7
REQ002405,USER008668,18044,8
REQ002406,USER006243,64622,1
REQ002407,USER006810,9654,7
REQ002408,USER001293,6228,2
REQ002409,USER001913,20154,6
REQ002410,USER007096,12840,1
REQ002411,USER005507,19915,10
REQ002412,USER003380,69735,8
REQ002413,USER003616,72269,3
REQ002414,USER006362,3544,5
REQ002415,USER002738,25870,7
REQ002416,USER004932,29072,5
REQ002417,USER007464,81445,5
REQ002418,USER006983,26710,1
REQ002419,USER009646,32885,5
REQ002420,USER003402,36000,5
REQ002421,USER005646,45144,2
REQ002422,USER007335,3757,9
REQ002423,USER005493,6567,9
REQ002424,USER001333,62871,10
REQ002425,USER001935,53149,7
REQ002426,USER003425,31588,3
REQ002427,USER001799,46118,9
REQ002428,USER006709,38540,9
REQ002429,USER008947,49380,1
REQ002430,USER005636,2346,2
REQ002431,USER001124,54041,1
REQ002432,USER009208,83220,1
REQ002433,USER009077,40338,2
REQ002434,USER001679,25313,9
REQ002435,USER000781,29908,7
REQ002436,USER005299,85626,7
REQ002437,USER003630,14814,5
REQ002438,USER002112,49896,5
REQ002439,USER004601,2228,2
REQ002440,USER003216,78289,4
REQ002441,USER000701,25040,9
REQ002442,USER005296,8921,2
REQ002443,USER004315,45917,2
REQ002444,USER005469,13068,3
REQ002445,USER001394,57634,1
REQ002446,USER006248,80671,1
REQ002447,USER000224,84724,7
REQ002448,USER006867,67111,10
REQ002449,USER004151,57516,1
REQ002450,USER004820,62888,9
REQ002451,USER006726,72355,3
REQ002452,USER006483,79527,9
REQ002453,USER008702,71427,9
REQ002454,USER002020,44532,2
REQ002455,USER008091,14673,1
REQ002456,USER007359,80578,8
REQ002457,USER007906,9317,3
REQ002458,USER007289,43793,4
REQ002459,USER004708,50581,8
REQ002460,USER000297,19599,1
REQ002461,USER008058,55515,6
REQ002462,USER009858,27465,7
REQ002463,USER009387,7711,2
REQ002464,USER001710,78376,1
REQ002465,USER004610,72276,9
REQ002466,USER000412,21302,6
REQ002467,USER008500,32786,1
REQ002468,USER000550,46,7
REQ002469,USER008571,18777,8
REQ002470,USER008006,81367,4
REQ002471,USER003776,3581,5
REQ002472,USER008612,14365,7
REQ002473,USER006709,19149,4
REQ002474,USER001111,86303,10
REQ002475,USER001181,80354,8
REQ002476,USER005966,31878,5
REQ002477,USER002214,63770,10
REQ002478,USER004639,51482,3
REQ002479,USER006523,40743,7
REQ002480,USER009641,52594,2
REQ002481,USER006563,32811,9
REQ002482,USER002058,25422,10
REQ002483,USER006432,56835,2
REQ002484,USER009004,65534,5
REQ002485,USER004765,84639,2
REQ002486,USER009091,54700,7
REQ002487,USER001032,84251,8
REQ002488,USER008961,49748,5
REQ002489,USER001179,12366,2
REQ002490,USER001512,73452,2
REQ002491,USER002310,24419,7
REQ002492,USER008345,51471,7
REQ002493,USER001176,40354,8
REQ002494,USER008745,49539,5
REQ002495,USER003089,70948,9
REQ002496,USER004758,82375,10
REQ002497,USER005043,36295,5
REQ002498,USER002080,61688,7
REQ002499,USER006464,62409,9
REQ002500,USER008188,159,7
REQ002501,USER005733,29433,5
REQ002502,USER001431,44929,8
REQ002503,USER007734,30494,2
REQ002504,USER005398,50643,8
REQ002505,USER001286,68269,4
REQ002506,USER003101,7845,7
REQ002507,USER004812,68739,1
REQ002508,USER004646,31510,10
REQ002509,USER002275,8263,8
REQ002510,USER003243,65926,6
REQ002511,USER003175,46141,1
REQ002512,USER002212,6356,9
REQ002513,USER001129,62799,3
REQ002514,USER002725,14842,6
REQ002515,USER009013,75427,1
REQ002516,USER000655,80613,9
REQ002517,USER003088,62783,9
REQ002518,USER004799,79834,6
REQ002519,USER005383,50751,7
REQ002520,USER005306,82071,10
REQ002521,USER002475,18770,5
REQ002522,USER001027,80218,3
REQ002523,USER000334,49196,10
REQ002524,USER002737,60181,2
REQ002525,USER009680,32368,6
REQ002526,USER003300,24580,6
REQ002527,USER001440,28514,7
REQ002528,USER002346,82529,8
REQ002529,USER003674,53751,4
REQ002530,USER003693,84524,1
REQ002531,USER008130,61258,8
REQ002532,USER006695,85730,10
REQ002533,USER001639,55869,1
REQ002534,USER008020,36087,5
REQ002535,USER002878,46341,4
REQ002536,USER001277,39351,6
REQ002537,USER003778,41036,6
REQ002538,USER009483,45444,2
REQ002539,USER004269,9412,2
REQ002540,USER003344,20540,5
REQ002541,USER001758,65939,9
REQ002542,USER007388,31052,2
REQ002543,USER004541,8818,7
REQ002544,USER002145,58641,2
REQ002545,USER009900,67580,8
REQ002546,USER002408,82795,2
REQ002547,USER000027,37189,9
REQ002548,USER003168,65777,10
REQ002549,USER001807,55251,3
REQ002550,USER009428,55839,1
REQ002551,USER005581,45500,6
REQ002552,USER003492,84148,10
REQ002553,USER006254,10622,1
REQ002554,USER004077,16000,10
REQ002555,USER000004,84455,7
REQ002556,USER008973,15515,5
REQ002557,USER000607,69467,7
REQ002558,USER004929,75075,9
REQ002559,USER007760,27924,3
REQ002560,USER008752,25876,3
REQ002561,USER002131,73144,8
REQ002562,USER001920,81944,10
REQ002563,USER001287,23260,10
REQ002564,USER002286,13005,10
REQ002565,USER004081,16999,6
REQ002566,USER002434,7123,10
REQ002567,USER005547,66787,4
REQ002568,USER000500,27554,2
REQ002569,USER004700,14985,7
REQ002570,USER007244,73724,6
REQ002571,USER006564,6747,8
REQ002572,USER006055,39973,6
REQ002573,USER007999,62085,5
REQ002574,USER008114,61054,8
REQ002575,USER006101,46210,3
REQ002576,USER008304,56990,8
REQ002577,USER004661,85749,10
REQ002578,USER003765,15820,2
REQ002579,USER001542,14737,7
REQ002580,USER002076,66103,3
REQ002581,USER005140,46292,5
REQ002582,USER005823,37839,3
REQ002583,USER002473,44775,4
REQ002584,USER000480,16882,8
REQ002585,USER009331,52511,10
REQ002586,USER007368,78527,4
REQ002587,USER002981,17719,2
REQ002588,USER008107,73530,9
REQ002589,USER009006,79524,10
REQ002590,USER007010,8963,8
REQ002591,USER004293,4037,7
REQ002592,USER003393,82633,9
REQ002593,USER007337,10397,8
REQ002594,USER008383,19206,5
REQ002595,USER006156,17781,10
REQ002596,USER006652,12986,10
REQ002597,USER008845,42325,2
REQ002598,USER006451,76471,3
REQ002599,USER002931,62018,4
REQ002600,USER000281,18374,4
REQ002601,USER007514,70197,2
REQ002602,USER007653,21704,1
REQ002603,USER007604,46070,3
REQ002604,USER007260,46226,5
REQ002605,USER004851,40041,6
REQ002606,USER006442,51041,9
REQ002607,USER006220,11439,10
REQ002608,USER001271,22459,1
REQ002609,USER006931,31904,2
REQ002610,USER005616,74455,8
REQ002611,USER000820,13826,9
REQ002612,USER000933,63756,4
REQ002613,USER006576,79849,4
REQ002614,USER005255,73813,9
REQ002615,USER006193,13062,4
REQ002616,USER008323,9295,9
REQ002617,USER009281,50177,5
REQ002618,USER007746,84129,1
REQ002619,USER005186,63442,8
REQ002620,USER009595,70559,9
REQ002621,USER001302,55727,6
REQ002622,USER007760,76514,8
REQ002623,USER009585,48580,7
REQ002624,USER000474,42172,4
REQ002625,USER006808,2625,3
REQ002626,USER008344,22906,6
REQ002627,USER004480,5124,5
REQ002628,USER005988,5237,10
REQ002629,USER007367,42286,8
REQ002630,USER004582,78731,2
REQ002631,USER003224,33963,4
REQ002632,USER006954,35462,5
REQ002633,USER007075,33792,4
REQ002634,USER007264,56228,8
REQ002635,USER002412,54826,4
REQ002636,USER006982,57213,9
REQ002637,USER008262,6059,9
REQ002638,USER005908,47391,5
REQ002639,USER005514,81644,1
REQ002640,USER008046,42559,5
REQ002641,USER009217,65837,3
REQ002642,USER008148,78088,4
REQ002643,USER007759,83261,5
REQ002644,USER008705,69047,4
REQ002645,USER000100,23849,3
REQ002646,USER003321,9665,9
REQ002647,USER007044,39960,10
REQ002648,USER005400,81965,3
REQ002649,USER003773,4153,7
REQ002650,USER002890,15910,3
REQ002651,USER003065,77926,3
REQ002652,USER000372,6177,10
REQ002653,USER008820,33904,7
REQ002654,USER006568,47615,2
REQ002655,USER005934,84788,10
REQ002656,USER004959,20433,1
REQ002657,USER005465,15025,4
REQ002658,USER005786,48683,8
REQ002659,USER007582,54197,4
REQ002660,USER007676,16653,6
REQ002661,USER005272,17989,3
REQ002662,USER007352,25710,10
REQ002663,USER009944,43794,8
REQ002664,USER006669,2800,10
REQ002665,USER001791,83061,10
REQ002666,USER002672,49195,7
REQ002667,USER000681,38837,2
REQ002668,USER001282,3816,8
REQ002669,USER005194,834,3
REQ002670,USER004962,79502,8
REQ002671,USER006404,70322,6
REQ002672,USER003372,65136,5
REQ002673,USER008132,29027,3
REQ002674,USER002634,48867,1
REQ002675,USER008032,31978,6
REQ002676,USER000810,39282,8
REQ002677,USER007987,17305,9
REQ002678,USER004804,36715,4
REQ002679,USER003902,11221,9
REQ002680,USER009679,84453,5
REQ002681,USER004736,50574,2
REQ002682,USER007442,472,6
REQ002683,USER004442,9558,4
REQ002684,USER009797,16338,3
REQ002685,USER001042,84708,6
REQ002686,USER002829,51939,8
REQ002687,USER007714,52482,3
REQ002688,USER007505,44893,1
REQ002689,USER008179,83812,1
REQ002690,USER007415,29732,9
REQ002691,USER000035,54829,1
REQ002692,USER009661,52376,5
REQ002693,USER008609,36109,8
REQ002694,USER007420,70733,2
REQ002695,USER003424,71685,3
REQ002696,USER007518,34011,5
REQ002697,USER005942,50301,4
REQ002698,USER001697,62142,10
REQ002699,USER005052,58298,10
REQ002700,USER004526,52324,6
REQ002701,USER008868,45518,7
REQ002702,USER003150,76093,6
REQ002703,USER004591,6200,9
REQ002704,USER006241,22985,6
REQ002705,USER005798,12493,3
REQ002706,USER009074,16091,10
REQ002707,USER009706,24063,8
REQ002708,USER001429,61704,7
REQ002709,USER008267,65767,8
REQ002710,USER004428,40773,4
REQ002711,USER002289,52239,8
REQ002712,USER004363,8669,1
REQ002713,USER001825,13029,4
REQ002714,USER004765,73687,10
REQ002715,USER007944,76371,6
REQ002716,USER005194,67090,1
REQ002717,USER002791,33326,9
REQ002718,USER009019,74269,3
REQ002719,USER001922,53337,6
REQ002720,USER005908,60727,1
REQ002721,USER003573,30870,2
REQ002722,USER006364,83372,2
REQ002723,USER000109,45463,9
REQ002724,USER004678,72462,6
REQ002725,USER003092,80342,4
REQ002726,USER005540,47854,7
REQ002727,USER007440,65657,4
REQ002728,USER002230,19661,1
REQ002729,USER008949,82773,3
REQ002730,USER003832,60226,3
REQ002731,USER009622,62331,5
REQ002732,USER004493,75864,6
REQ002733,USER002271,64032,10
REQ002734,USER009223,42648,6
REQ002735,USER006307,83719,1
REQ002736,USER003825,72380,7
REQ002737,USER007506,48909,2
REQ002738,USER003111,4427,10
REQ002739,USER002341,19209,4
REQ002740,USER005862,81314,9
REQ002741,USER008338,21904,9
REQ002742,USER000237,46837,3
REQ002743,USER007245,43622,6
REQ002744,USER005303,8915,5
REQ002745,USER009502,68517,10
REQ002746,USER001384,72744,4
REQ002747,USER000092,41077,7
REQ002748,USER002045,69368,10
REQ002749,USER007817,58493,8
REQ002750,USER001646,77342,1
REQ002751,USER004187,48811,7
REQ002752,USER009955,31537,8
REQ002753,USER003841,73215,1
REQ002754,USER008309,26727,9
REQ002755,USER005685,20733,5
REQ002756,USER002060,22401,2
REQ002757,USER006292,71735,4
REQ002758,USER002267,38428,3
REQ002759,USER008094,12597,5
REQ002760,USER006583,14332,9
REQ002761,USER000801,53878,1
REQ002762,USER006966,85020,8
REQ002763,USER000435,26946,9
REQ002764,USER001420,45268,9
REQ002765,USER005348,47750,5
REQ002766,USER005700,24624,5
REQ002767,USER001798,45127,2
