request_id,user_id,timestamp,priority
REQ000874,USER000029,29326,7
REQ000875,USER000662,56986,8
REQ000876,USER000158,60631,8
REQ000877,USER000545,74851,9
REQ000878,USER000813,77836,4
REQ000879,USER000519,85243,9
REQ000880,USER000115,69421,7
REQ000881,USER000556,50040,3
REQ000882,USER000036,20193,3
REQ000883,USER000676,40429,1
REQ000884,USER000508,42663,7
REQ000885,USER000625,72938,8
REQ000886,USER000238,55422,4
REQ000887,USER000338,6035,6
REQ000888,USER000177,80547,6
REQ000889,USER000380,12655,7
REQ000890,USER000439,14512,7
REQ000891,USER000942,34328,10
REQ000892,USER000938,31930,9
REQ000893,USER000852,72533,3
REQ000894,USER000990,9752,10
REQ000895,USER000300,25147,10
REQ000896,USER000913,51753,6
REQ000897,USER000125,65802,2
REQ000898,USER000725,39537,1
REQ000899,USER000059,36793,9
REQ000900,USER000285,37039,6
REQ000901,USER000526,43343,5
REQ000902,USER000794,84748,4
REQ000903,USER000819,18401,7
REQ000904,USER000193,33741,8
REQ000905,USER000158,40187,7
REQ000906,USER000813,62245,3
REQ000907,USER000855,59207,10
REQ000908,USER000560,42975,10
REQ000909,USER000808,72720,9
REQ000910,USER000816,40645,6
REQ000911,USER000923,1004,8
REQ000912,USER000736,84312,6
REQ000913,USER000188,67125,9
REQ000914,USER000133,54086,2
REQ000915,USER000921,48473,5
REQ000916,USER000488,32475,6
REQ000917,USER000185,3927,5
REQ000918,USER000122,40876,9
REQ000919,USER000952,66763,9
REQ000920,USER000918,64324,6
REQ000921,USER000129,41408,1
REQ000922,USER000499,69932,8
REQ000923,USER000291,83379,8
REQ000924,USER000988,69400,5
REQ000925,USER000584,19226,8
REQ000926,USER000461,25707,10
REQ000927,USER000142,81863,2
REQ000928,USER000747,36605,6
REQ000929,USER000114,57148,9
REQ000930,USER000566,39897,10
REQ000931,USER000008,5524,1
REQ000932,USER000721,80006,7
REQ000933,USER000724,85815,1
REQ000934,USER000490,6960,2
REQ000935,USER000029,11567,5
REQ000936,USER000873,50312,2
REQ000937,USER000738,42409,6
REQ000938,USER000627,2223,4
REQ000939,USER000404,15564,3
REQ000940,USER000454,32216,2
REQ000941,USER000464,73989,5
REQ000942,USER000461,51600,3
REQ000943,USER000759,29811,8
REQ000944,USER000104,32374,7
REQ000945,USER000507,59997,6
REQ000946,USER000851,73467,6
REQ000947,USER000766,51265,6
REQ000948,USER000181,656,4
REQ000949,USER000267,12108,10
REQ000950,USER000816,41479,10
REQ000951,USER000710,3,7
REQ000952,USER000069,76279,4
REQ000953,USER000826,37228,3
REQ000954,USER000146,25469,2
REQ000955,USER000831,55216,3
REQ000956,USER000568,50669,7
REQ000957,USER000616,36863,2
REQ000958,USER000013,6669,1
REQ000959,USER000448,28707,8
REQ000960,USER000172,82287,1
REQ000961,USER000798,64700,7
REQ000962,USER000124,25732,4
REQ000963,USER000742,15623,1
REQ000964,USER000304,73531,9
REQ000965,USER000211,3636,10
REQ000966,USER000618,57315,5
REQ000967,USER000883,76727,3
REQ000968,USER000823,59603,10
REQ000969,USER000727,13269,3
REQ000970,USER000032,14709,9
REQ000971,USER000204,72046,8
REQ000972,USER000250,23473,9
REQ000973,USER000429,32238,2
REQ000974,USER000069,26806,1
REQ000975,USER000568,66519,5
REQ000976,USER000833,78832,9
REQ000977,USER000705,16142,5
REQ000978,USER000622,84217,5
REQ000979,USER000351,22026,6
REQ000980,USER000625,26411,2
REQ000981,USER000462,50933,8
REQ000982,USER000410,32682,2
REQ000983,USER000517,60239,9
REQ000984,USER000549,27899,1
REQ000985,USER000034,35784,6
REQ000986,USER000044,40934,7
REQ000987,USER000375,9905,5
REQ000988,USER000998,83618,2
REQ000989,USER000682,44180,7
REQ000990,USER000283,8830,10
REQ000991,USER000735,48408,1
REQ000992,USER000990,58653,3
REQ000993,USER000436,6369,1
REQ000994,USER000949,5420,8
REQ000995,USER000032,73170,2
REQ000996,USER000664,6792,3
REQ000997,USER000578,20496,9
REQ000998,USER000430,50715,10
REQ000999,USER000388,59471,4
REQ001000,USER000407,12276,5
